experiments,stimulus,response,goodness,rt,subj
2,s4_t2_r2,fl,2,1.68712,E2_SungYW
2,s4_t2_r2,fl,2,1.1249637,E2_SungYW
2,s5_t2_r2,fl,2,5.0060644,E2_SungYW
2,s5_t2_r2,fl,2,2.5796928,E2_SungYW
2,s5_t2_r2,fl,2,7.2731362,E2_SungYW
2,s6_t2_r2,fl,3,3.0340784,E2_SungYW
2,s6_t2_r2,fl,3,1.3534921,E2_SungYW
2,s6_t2_r2,fl,3,2.4390905,E2_SungYW
2,s7_t2_r2,fl,3,4.598948,E2_SungYW
2,s7_t2_r2,fl,4,3.2883178,E2_SungYW
2,s7_t2_r2,fl,4,2.6104544,E2_SungYW
2,s8_t2_r2,fl,3,3.335922,E2_SungYW
2,s8_t2_r2,fl,3,2.2378216,E2_SungYW
2,s8_t2_r2,fl,3,2.7737397,E2_SungYW
2,s9_t2_r2,fl,3,2.3818828,E2_SungYW
2,s9_t2_r2,fl,3,2.445809,E2_SungYW
2,s9_t2_r2,fl,5,1.9028923,E2_SungYW
2,s1_t2_r2,in,3,2.9241005,E2_SungYW
2,s1_t2_r2,in,3,1.9636014,E2_SungYW
2,s1_t2_r2,in,3,1.4536455,E2_SungYW
2,s10_t2_r2,in,5,2.3383778,E2_SungYW
2,s10_t2_r2,in,5,1.4627651,E2_SungYW
2,s10_t2_r2,in,4,1.2025642,E2_SungYW
2,s2_t2_r2,in,7,2.4083739,E2_SungYW
2,s2_t2_r2,in,7,1.8537856,E2_SungYW
2,s2_t2_r2,in,7,1.2744869,E2_SungYW
2,s3_t2_r2,in,4,2.4879241,E2_SungYW
2,s3_t2_r2,in,4,1.7867953,E2_SungYW
2,s3_t2_r2,in,4,2.4692651,E2_SungYW
2,s4_t2_r2,in,5,9.3226378,E2_SungYW
2,s4_t2_r2,in,4,2.582567,E2_SungYW
2,s4_t2_r2,in,4,3.292188,E2_SungYW
2,s5_t2_r2,in,3,4.6977024,E2_SungYW
2,s5_t2_r2,in,3,2.3233886,E2_SungYW
2,s5_t2_r2,in,3,1.2885612,E2_SungYW
2,s6_t2_r2,in,3,1.9147008,E2_SungYW
2,s6_t2_r2,in,3,3.0323204,E2_SungYW
2,s6_t2_r2,in,3,1.1889462,E2_SungYW
2,s7_t2_r2,in,6,1.8889825,E2_SungYW
2,s7_t2_r2,in,5,0.965181,E2_SungYW
2,s7_t2_r2,in,5,1.107778,E2_SungYW
2,s8_t2_r2,in,5,2.7310674,E2_SungYW
2,s8_t2_r2,in,5,1.4333893,E2_SungYW
2,s8_t2_r2,in,5,2.1724009,E2_SungYW
2,s9_t2_r2,in,5,2.1879662,E2_SungYW
2,s9_t2_r2,in,5,1.2503164,E2_SungYW
2,s9_t2_r2,in,5,0.8488418,E2_SungYW
2,s1_t2_r2,ac,5,0.1200819,E2_YunYC
2,s1_t2_r2,ac,5,-0.1760982,E2_YunYC
2,s1_t2_r2,ac,5,4.4635991,E2_YunYC
2,s10_t2_r2,ac,6,-0.0522186,E2_YunYC
2,s10_t2_r2,ac,6,0.2023122,E2_YunYC
2,s10_t2_r2,ac,5,-0.1169436,E2_YunYC
2,s2_t2_r2,ac,5,-0.1575792,E2_YunYC
2,s2_t2_r2,ac,4,1.5619155,E2_YunYC
2,s2_t2_r2,ac,6,0.3421606,E2_YunYC
2,s3_t2_r2,ac,4,0.207057,E2_YunYC
2,s3_t2_r2,ac,3,3.591526,E2_YunYC
2,s3_t2_r2,ac,3,3.1620486,E2_YunYC
2,s4_t2_r2,ac,3,2.1308247,E2_YunYC
2,s4_t2_r2,ac,4,1.9122535,E2_YunYC
2,s4_t2_r2,ac,4,1.3128593,E2_YunYC
2,s5_t2_r2,ac,1,1.5446392,E2_YunYC
2,s5_t2_r2,ac,2,0.5641243,E2_YunYC
2,s5_t2_r2,ac,2,7.8304059,E2_YunYC
2,s6_t2_r2,ac,5,1.5808692,E2_YunYC
2,s6_t2_r2,ac,3,1.1823458,E2_YunYC
2,s6_t2_r2,ac,3,0.5211978,E2_YunYC
2,s7_t2_r2,ac,6,0.002956,E2_YunYC
2,s7_t2_r2,ac,5,2.6053169,E2_YunYC
2,s7_t2_r2,ac,6,-0.0477718,E2_YunYC
2,s8_t2_r2,ac,4,4.3512987,E2_YunYC
2,s8_t2_r2,ac,4,1.8026316,E2_YunYC
2,s8_t2_r2,ac,5,1.6617394,E2_YunYC
2,s9_t2_r2,ac,4,0.1222917,E2_YunYC
2,s9_t2_r2,ac,4,0.2280259,E2_YunYC
2,s9_t2_r2,ac,4,-0.078112,E2_YunYC
2,s1_t2_r2,comp,3,3.4128569,E2_YunYC
2,s1_t2_r2,comp,4,1.562676,E2_YunYC
2,s1_t2_r2,comp,3,2.2519049,E2_YunYC
2,s10_t2_r2,comp,4,6.5744102,E2_YunYC
2,s10_t2_r2,comp,4,2.6395157,E2_YunYC
2,s10_t2_r2,comp,4,1.3889869,E2_YunYC
2,s2_t2_r2,comp,6,5.1507798,E2_YunYC
2,s2_t2_r2,comp,4,0.2029049,E2_YunYC
2,s2_t2_r2,comp,5,0.7233098,E2_YunYC
2,s3_t2_r2,comp,3,3.983673,E2_YunYC
2,s3_t2_r2,comp,3,0.372812,E2_YunYC
2,s3_t2_r2,comp,3,2.7028786,E2_YunYC
2,s4_t2_r2,comp,3,2.8822555,E2_YunYC
2,s4_t2_r2,comp,5,4.0381321,E2_YunYC
2,s4_t2_r2,comp,4,-0.0591746,E2_YunYC
2,s5_t2_r2,comp,1,4.6638904,E2_YunYC
2,s5_t2_r2,comp,1,1.143516,E2_YunYC
2,s5_t2_r2,comp,3,8.752615,E2_YunYC
2,s6_t2_r2,comp,5,2.8213484,E2_YunYC
2,s6_t2_r2,comp,5,0.0737861,E2_YunYC
2,s6_t2_r2,comp,4,-0.1780826,E2_YunYC
2,s7_t2_r2,comp,4,0.2254138,E2_YunYC
2,s7_t2_r2,comp,3,1.582528,E2_YunYC
2,s7_t2_r2,comp,4,1.7417757,E2_YunYC
2,s8_t2_r2,comp,4,2.8303854,E2_YunYC
2,s8_t2_r2,comp,3,-0.0576095,E2_YunYC
2,s8_t2_r2,comp,3,2.5030489,E2_YunYC
2,s9_t2_r2,comp,3,2.8549877,E2_YunYC
2,s9_t2_r2,comp,3,0.6313234,E2_YunYC
2,s9_t2_r2,comp,4,0.3912182,E2_YunYC
2,s1_t2_r2,fl,4,3.9912942,E2_YunYC
2,s1_t2_r2,fl,4,4.8954209,E2_YunYC
2,s1_t2_r2,fl,5,2.2859887,E2_YunYC
2,s10_t2_r2,fl,5,2.5815313,E2_YunYC
2,s10_t2_r2,fl,5,4.0001471,E2_YunYC
2,s10_t2_r2,fl,5,1.1029015,E2_YunYC
2,s2_t2_r2,fl,4,-0.2173382,E2_YunYC
2,s2_t2_r2,fl,4,6.1445769,E2_YunYC
2,s2_t2_r2,fl,6,2.3624641,E2_YunYC
2,s3_t2_r2,fl,3,0.9879037,E2_YunYC
2,s3_t2_r2,fl,3,1.4559613,E2_YunYC
2,s3_t2_r2,fl,3,3.7345486,E2_YunYC
2,s4_t2_r2,fl,3,0.9728045,E2_YunYC
2,s4_t2_r2,fl,3,1.6301902,E2_YunYC
2,s4_t2_r2,fl,3,3.2818539,E2_YunYC
2,s5_t2_r2,fl,2,1.1741791,E2_YunYC
2,s5_t2_r2,fl,2,1.7840135,E2_YunYC
2,s5_t2_r2,fl,2,1.6445231,E2_YunYC
2,s6_t2_r2,fl,3,1.7294919,E2_YunYC
2,s6_t2_r2,fl,5,1.7148718,E2_YunYC
2,s6_t2_r2,fl,5,0.3426884,E2_YunYC
2,s7_t2_r2,fl,4,0.1269684,E2_YunYC
2,s7_t2_r2,fl,5,1.7428049,E2_YunYC
2,s7_t2_r2,fl,5,5.2411535,E2_YunYC
2,s8_t2_r2,fl,4,3.2155958,E2_YunYC
2,s8_t2_r2,fl,4,2.8515603,E2_YunYC
2,s8_t2_r2,fl,4,0.5031304,E2_YunYC
2,s9_t2_r2,fl,5,2.8306324,E2_YunYC
2,s9_t2_r2,fl,4,1.562373,E2_YunYC
2,s9_t2_r2,fl,4,5.1117112,E2_YunYC
2,s1_t2_r2,in,4,0.3031109,E2_YunYC
2,s1_t2_r2,in,4,0.9233442,E2_YunYC
2,s1_t2_r2,in,4,-0.2459999,E2_YunYC
2,s10_t2_r2,in,5,-0.0936346,E2_YunYC
2,s10_t2_r2,in,5,-0.2372749,E2_YunYC
2,s10_t2_r2,in,5,-0.27325,E2_YunYC
2,s2_t2_r2,in,5,-0.1386688,E2_YunYC
2,s2_t2_r2,in,4,0.0881108,E2_YunYC
2,s2_t2_r2,in,5,2.2432374,E2_YunYC
2,s3_t2_r2,in,4,-0.1468703,E2_YunYC
2,s3_t2_r2,in,3,0.0605837,E2_YunYC
2,s3_t2_r2,in,3,-0.257462,E2_YunYC
2,s4_t2_r2,in,3,1.9441972,E2_YunYC
2,s4_t2_r2,in,3,-0.2086162,E2_YunYC
2,s4_t2_r2,in,3,-0.1772304,E2_YunYC
2,s5_t2_r2,in,2,0.7037097,E2_YunYC
2,s5_t2_r2,in,2,0.3346124,E2_YunYC
2,s5_t2_r2,in,2,-0.2671404,E2_YunYC
2,s6_t2_r2,in,5,0.2821869,E2_YunYC
2,s6_t2_r2,in,5,4.1210427,E2_YunYC
2,s6_t2_r2,in,4,0.0018646,E2_YunYC
2,s7_t2_r2,in,4,5.4235547,E2_YunYC
2,s7_t2_r2,in,6,0.1276202,E2_YunYC
2,s7_t2_r2,in,3,-0.198162,E2_YunYC
2,s8_t2_r2,in,4,11.766631,E2_YunYC
2,s8_t2_r2,in,5,1.8013656,E2_YunYC
2,s8_t2_r2,in,4,0.4034516,E2_YunYC
2,s9_t2_r2,in,6,0.1009841,E2_YunYC
2,s9_t2_r2,in,5,2.653807,E2_YunYC
2,s9_t2_r2,in,4,0.5727536,E2_YunYC
