experiments,stimulus,response,goodness,rt,subj
1,s5_t1_r2,fl,3,7.2867328,E1_SungYW
1,s6_t1_r2,fl,4,4.6676077,E1_SungYW
1,s6_t1_r2,fl,4,3.800091,E1_SungYW
1,s6_t1_r2,fl,4,3.5434434,E1_SungYW
1,s7_t1_r2,fl,3,3.4871416,E1_SungYW
1,s7_t1_r2,fl,3,3.2033483,E1_SungYW
1,s7_t1_r2,fl,3,3.0569459,E1_SungYW
1,s8_t1_r2,fl,5,3.5932156,E1_SungYW
1,s8_t1_r2,fl,4,3.3345591,E1_SungYW
1,s8_t1_r2,fl,5,3.0771928,E1_SungYW
1,s9_t1_r2,fl,4,4.4496651,E1_SungYW
1,s9_t1_r2,fl,4,4.3064168,E1_SungYW
1,s9_t1_r2,fl,4,3.2039948,E1_SungYW
1,s1_t1_r2,in,3,4.5522302,E1_SungYW
1,s1_t1_r2,in,4,3.7531089,E1_SungYW
1,s1_t1_r2,in,4,3.6688363,E1_SungYW
1,s10_t1_r2,in,4,3.3087146,E1_SungYW
1,s10_t1_r2,in,5,2.8512907,E1_SungYW
1,s10_t1_r2,in,5,3.6233831,E1_SungYW
1,s2_t1_r2,in,6,4.2291708,E1_SungYW
1,s2_t1_r2,in,6,3.5041021,E1_SungYW
1,s2_t1_r2,in,6,3.2682848,E1_SungYW
1,s3_t1_r2,in,4,2.9613576,E1_SungYW
1,s3_t1_r2,in,5,2.8754973,E1_SungYW
1,s3_t1_r2,in,4,2.8832711,E1_SungYW
1,s4_t1_r2,in,5,3.0057373,E1_SungYW
1,s4_t1_r2,in,5,3.1486101,E1_SungYW
1,s4_t1_r2,in,5,3.190032,E1_SungYW
1,s5_t1_r2,in,4,8.4601281,E1_SungYW
1,s5_t1_r2,in,4,8.0661235,E1_SungYW
1,s5_t1_r2,in,5,7.8570651,E1_SungYW
1,s6_t1_r2,in,5,3.7984758,E1_SungYW
1,s6_t1_r2,in,5,3.6972986,E1_SungYW
1,s6_t1_r2,in,4,3.9792342,E1_SungYW
1,s7_t1_r2,in,5,3.7864035,E1_SungYW
1,s7_t1_r2,in,5,3.7434154,E1_SungYW
1,s7_t1_r2,in,4,3.0668935,E1_SungYW
1,s8_t1_r2,in,6,2.4899391,E1_SungYW
1,s8_t1_r2,in,6,2.7339133,E1_SungYW
1,s8_t1_r2,in,6,2.7137719,E1_SungYW
1,s9_t1_r2,in,6,3.3486706,E1_SungYW
1,s9_t1_r2,in,6,2.9330692,E1_SungYW
1,s9_t1_r2,in,6,2.8178052,E1_SungYW
1,s1_t1_r2,ac,5,-0.1277584,E1_YunYC
1,s1_t1_r2,ac,3,-0.1809235,E1_YunYC
1,s1_t1_r2,ac,6,-0.4185653,E1_YunYC
1,s10_t1_r2,ac,4,-0.0963191,E1_YunYC
1,s10_t1_r2,ac,3,2.8481775,E1_YunYC
1,s10_t1_r2,ac,4,0.0108101,E1_YunYC
1,s2_t1_r2,ac,4,-0.3365972,E1_YunYC
1,s2_t1_r2,ac,3,0.1923465,E1_YunYC
1,s2_t1_r2,ac,5,-0.2164494,E1_YunYC
1,s3_t1_r2,ac,4,-0.4189994,E1_YunYC
1,s3_t1_r2,ac,3,-0.3679301,E1_YunYC
1,s3_t1_r2,ac,3,-0.3781506,E1_YunYC
1,s4_t1_r2,ac,3,2.951425,E1_YunYC
1,s4_t1_r2,ac,2,-0.4183326,E1_YunYC
1,s4_t1_r2,ac,4,-0.2087486,E1_YunYC
1,s5_t1_r2,ac,1,-0.2233533,E1_YunYC
1,s5_t1_r2,ac,1,-0.4461861,E1_YunYC
1,s5_t1_r2,ac,1,-0.374706,E1_YunYC
1,s6_t1_r2,ac,2,-0.0481512,E1_YunYC
1,s6_t1_r2,ac,2,-0.3177159,E1_YunYC
1,s6_t1_r2,ac,4,0.0732583,E1_YunYC
1,s7_t1_r2,ac,3,-0.3777452,E1_YunYC
1,s7_t1_r2,ac,3,-0.1309513,E1_YunYC
1,s7_t1_r2,ac,4,-0.1982143,E1_YunYC
1,s8_t1_r2,ac,5,-0.2931322,E1_YunYC
1,s8_t1_r2,ac,4,-0.368707,E1_YunYC
1,s8_t1_r2,ac,5,0.1113783,E1_YunYC
1,s9_t1_r2,ac,3,-0.3111268,E1_YunYC
1,s9_t1_r2,ac,4,0.3247055,E1_YunYC
1,s9_t1_r2,ac,4,0.1111265,E1_YunYC
1,s1_t1_r2,comp,2,9.4264804,E1_YunYC
1,s1_t1_r2,comp,6,3.0729369,E1_YunYC
1,s1_t1_r2,comp,3,4.1518532,E1_YunYC
1,s10_t1_r2,comp,3,7.2379928,E1_YunYC
1,s10_t1_r2,comp,4,3.0235797,E1_YunYC
1,s10_t1_r2,comp,3,-0.0504642,E1_YunYC
1,s2_t1_r2,comp,6,-0.0384667,E1_YunYC
1,s2_t1_r2,comp,7,3.855523,E1_YunYC
1,s2_t1_r2,comp,2,2.1627734,E1_YunYC
1,s3_t1_r2,comp,3,1.0591301,E1_YunYC
1,s3_t1_r2,comp,2,2.8010269,E1_YunYC
1,s3_t1_r2,comp,3,10.2036718,E1_YunYC
1,s4_t1_r2,comp,1,7.0787275,E1_YunYC
1,s4_t1_r2,comp,4,2.9916331,E1_YunYC
1,s4_t1_r2,comp,2,-0.3904495,E1_YunYC
1,s5_t1_r2,comp,2,7.6788024,E1_YunYC
1,s5_t1_r2,comp,3,4.9144355,E1_YunYC
1,s5_t1_r2,comp,1,2.7446173,E1_YunYC
1,s6_t1_r2,comp,6,22.0793559,E1_YunYC
1,s6_t1_r2,comp,1,2.6727291,E1_YunYC
1,s6_t1_r2,comp,2,1.3924554,E1_YunYC
1,s7_t1_r2,comp,4,-0.1843373,E1_YunYC
1,s7_t1_r2,comp,4,3.0608749,E1_YunYC
1,s7_t1_r2,comp,2,1.7900547,E1_YunYC
1,s8_t1_r2,comp,6,2.9022279,E1_YunYC
1,s8_t1_r2,comp,4,3.0160511,E1_YunYC
1,s8_t1_r2,comp,7,2.9716101,E1_YunYC
1,s9_t1_r2,comp,5,0.7189878,E1_YunYC
1,s9_t1_r2,comp,5,6.1811495,E1_YunYC
1,s9_t1_r2,comp,4,-0.1844017,E1_YunYC
1,s1_t1_r2,fl,5,6.4712991,E1_YunYC
1,s1_t1_r2,fl,5,0.8425083,E1_YunYC
1,s1_t1_r2,fl,4,-0.3158433,E1_YunYC
1,s10_t1_r2,fl,4,4.8208818,E1_YunYC
1,s10_t1_r2,fl,4,3.0076894,E1_YunYC
1,s10_t1_r2,fl,4,2.911323,E1_YunYC
1,s2_t1_r2,fl,5,4.2315857,E1_YunYC
1,s2_t1_r2,fl,4,0.613074,E1_YunYC
1,s2_t1_r2,fl,6,2.2015247,E1_YunYC
1,s3_t1_r2,fl,3,1.8800749,E1_YunYC
1,s3_t1_r2,fl,3,-0.3376247,E1_YunYC
1,s3_t1_r2,fl,3,1.3908448,E1_YunYC
1,s4_t1_r2,fl,3,2.7618329,E1_YunYC
1,s4_t1_r2,fl,3,1.0115344,E1_YunYC
1,s4_t1_r2,fl,4,0.4576169,E1_YunYC
1,s5_t1_r2,fl,2,2.5242626,E1_YunYC
1,s5_t1_r2,fl,2,1.7240689,E1_YunYC
1,s5_t1_r2,fl,1,1.6943052,E1_YunYC
1,s6_t1_r2,fl,2,0.2253348,E1_YunYC
1,s6_t1_r2,fl,3,0.8723908,E1_YunYC
1,s6_t1_r2,fl,2,3.0225921,E1_YunYC
1,s7_t1_r2,fl,4,3.4527195,E1_YunYC
1,s7_t1_r2,fl,4,-0.253621,E1_YunYC
1,s7_t1_r2,fl,4,-0.3090921,E1_YunYC
1,s8_t1_r2,fl,5,9.7368249,E1_YunYC
1,s8_t1_r2,fl,5,2.3019015,E1_YunYC
1,s8_t1_r2,fl,5,0.1345738,E1_YunYC
1,s9_t1_r2,fl,4,0.363962,E1_YunYC
1,s9_t1_r2,fl,4,2.5816272,E1_YunYC
1,s9_t1_r2,fl,5,0.8286379,E1_YunYC
1,s1_t1_r2,in,4,3.5736475,E1_YunYC
1,s1_t1_r2,in,3,4.3993957,E1_YunYC
1,s1_t1_r2,in,3,0.1303357,E1_YunYC
1,s10_t1_r2,in,6,5.7255722,E1_YunYC
1,s10_t1_r2,in,5,5.0876726,E1_YunYC
1,s10_t1_r2,in,6,1.5004557,E1_YunYC
1,s2_t1_r2,in,3,8.2000883,E1_YunYC
1,s2_t1_r2,in,5,1.3909866,E1_YunYC
1,s2_t1_r2,in,5,-0.0605554,E1_YunYC
1,s3_t1_r2,in,3,0.1320148,E1_YunYC
1,s3_t1_r2,in,3,2.9019797,E1_YunYC
1,s3_t1_r2,in,2,0.4562845,E1_YunYC
1,s4_t1_r2,in,3,3.0619798,E1_YunYC
1,s4_t1_r2,in,2,2.9708772,E1_YunYC
1,s4_t1_r2,in,3,1.2323277,E1_YunYC
1,s5_t1_r2,in,1,2.0332052,E1_YunYC
1,s5_t1_r2,in,1,2.049947,E1_YunYC
1,s5_t1_r2,in,1,-0.1414709,E1_YunYC
1,s6_t1_r2,in,1,1.6120178,E1_YunYC
1,s6_t1_r2,in,1,1.8726332,E1_YunYC
1,s6_t1_r2,in,2,2.3274625,E1_YunYC
1,s7_t1_r2,in,3,3.1508453,E1_YunYC
1,s7_t1_r2,in,3,3.3839131,E1_YunYC
1,s7_t1_r2,in,3,1.2385882,E1_YunYC
1,s8_t1_r2,in,5,2.861992,E1_YunYC
1,s8_t1_r2,in,4,3.1595187,E1_YunYC
1,s8_t1_r2,in,5,0.8753588,E1_YunYC
1,s9_t1_r2,in,4,7.1290774,E1_YunYC
1,s9_t1_r2,in,5,2.8720303,E1_YunYC
1,s9_t1_r2,in,4,3.3013322,E1_YunYC
